"hostname","phase","description","last_modified","modified_by","installed","updated","serialnumber","location","hardware","ansible_group"
"cn2075","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2076","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2077","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2078","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2079","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2080","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2081","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2082","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2083","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2084","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2085","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2086","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2087","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2088","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2089","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2090","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2091","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2092","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2093","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2094","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2095","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2096","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2097","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2098","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2099","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2100","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2101","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2102","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2103","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2104","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2105","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2106","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2107","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2108","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2109","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2110","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2111","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2112","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2113","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2114","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2115","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2116","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2117","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2118","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2119","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2120","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2121","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2122","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2123","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2124","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2125","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2126","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2127","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2128","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2129","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2130","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2131","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2132","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2133","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2134","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2135","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2136","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2137","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2138","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2139","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2140","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2141","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2142","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2143","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2144","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2145","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2146","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2147","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2148","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2149","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2150","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2151","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2152","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2153","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2154","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2155","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2156","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2157","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2158","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2159","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2160","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2161","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2162","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2163","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2164","phase2","","2017-07-17 14:13:38","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2165","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2166","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2167","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2168","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2169","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2170","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2171","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2172","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2173","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2174","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2175","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2176","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2177","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2178","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2179","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2180","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2181","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2182","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2183","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2184","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2185","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2186","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2187","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2188","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2189","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2190","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2191","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2192","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2193","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2194","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2195","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2196","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2197","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2198","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2199","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2200","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2201","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2202","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2203","phase2","","2017-07-17 14:13:39","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2204","phase2","cobbler host for inifiniband nodes","2017-07-19 11:50:11","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x2695 core28 cpu56 g256 ssd400 ibfdr",""
"cn2205","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
"cn2206","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
"cn2207","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
"cn2208","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
"cn2209","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
"cn2210","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
"cn2211","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
"cn2212","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
"cn2214","b1","","2017-07-18 13:45:05","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","x5660 core12 cpu24 g24 sata100 1g",""
