"interface_id","hostname","private_name","primary","interface","designation","mac","ipv4","ipv6"
"8158","cn3962","cn3962-e0","0","ib0","e0","0xe0071bffff725e4","10.2.12.22","NULL"
"8159","cn3962","cn3962-ilo","0","iLO4","ilo","70:10:6F:B7:27:3A","10.4.12.22","NULL"
"8160","cn3963","cn3963-mgmt","0","eth0","mgmt","70:10:6F:B7:27:44","10.90.12.23","NULL"
"8161","cn3963","cn3963-e0","0","ib0","e0","0xe0071bffff725e0","10.2.12.23","NULL"
"8162","cn3963","cn3963-ilo","0","iLO4","ilo","70:10:6F:B7:27:42","10.4.12.23","NULL"
"8163","cn3964","cn3964-mgmt","0","eth0","mgmt","70:10:6F:B7:E5:F2","10.90.12.24","NULL"
"8164","cn3964","cn3964-e0","0","ib0","e0","0xe0071bffff7353a","10.2.12.24","NULL"
"8165","cn3964","cn3964-ilo","0","iLO4","ilo","70:10:6F:B7:E5:F0","10.4.12.24","NULL"
"8166","cn3965","cn3965-mgmt","0","eth0","mgmt","70:10:6F:B7:D9:E2","10.90.12.25","NULL"
"8167","cn3965","cn3965-e0","0","ib0","e0","0xe0071bffff7353c","10.2.12.25","NULL"
"8168","cn3965","cn3965-ilo","0","iLO4","ilo","70:10:6F:B7:D9:E0","10.4.12.25","NULL"
"8169","cn3966","cn3966-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:CA","10.90.12.26","NULL"
"8170","cn3966","cn3966-e0","0","ib0","e0","0xe0071bffff73436","10.2.12.26","NULL"
"8171","cn3966","cn3966-ilo","0","iLO4","ilo","70:10:6F:B7:C9:C8","10.4.12.26","NULL"
"8172","cn3967","cn3967-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:DA","10.90.12.27","NULL"
"8173","cn3967","cn3967-e0","0","ib0","e0","0xe0071bffff7353b","10.2.12.27","NULL"
"8174","cn3967","cn3967-ilo","0","iLO4","ilo","70:10:6F:B7:C7:D8","10.4.12.27","NULL"
"8175","cn3968","cn3968-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:56","10.90.12.28","NULL"
"8176","cn3968","cn3968-e0","0","ib0","e0","0xe0071bffff73d38","10.2.12.28","NULL"
"8177","cn3968","cn3968-ilo","0","iLO4","ilo","70:10:6F:B7:DA:54","10.4.12.28","NULL"
"8178","cn3969","cn3969-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:32","10.90.12.29","NULL"
"8179","cn3969","cn3969-e0","0","ib0","e0","0xe0071bffff72fe2","10.2.12.29","NULL"
"8180","cn3969","cn3969-ilo","0","iLO4","ilo","70:10:6F:B7:DA:30","10.4.12.29","NULL"
"8181","cn3970","cn3970-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:52","10.90.12.30","NULL"
"8182","cn3970","cn3970-e0","0","ib0","e0","0xe0071bffff72de5","10.2.12.30","NULL"
"8183","cn3970","cn3970-ilo","0","iLO4","ilo","70:10:6F:B7:DA:50","10.4.12.30","NULL"
"8184","cn3971","cn3971-mgmt","0","eth0","mgmt","70:10:6F:BA:AE:AA","10.90.12.31","NULL"
"8185","cn3971","cn3971-e0","0","ib0","e0","0xe0071bffff72eea","10.2.12.31","NULL"
"8186","cn3971","cn3971-ilo","0","iLO4","ilo","70:10:6F:BA:AE:A8","10.4.12.31","NULL"
"8187","cn3972","cn3972-mgmt","0","eth0","mgmt","70:10:6F:B7:E7:AA","10.90.12.32","NULL"
"8188","cn3972","cn3972-e0","0","ib0","e0","0xe0071bffff73638","10.2.12.32","NULL"
"8189","cn3972","cn3972-ilo","0","iLO4","ilo","70:10:6F:B7:E7:A8","10.4.12.32","NULL"
"8190","cn3973","cn3973-mgmt","0","eth0","mgmt","70:10:6F:B7:DC:22","10.90.12.33","NULL"
"8191","cn3973","cn3973-e0","0","ib0","e0","0xe0071bffff73538","10.2.12.33","NULL"
"8192","cn3973","cn3973-ilo","0","iLO4","ilo","70:10:6F:B7:DC:20","10.4.12.33","NULL"
"8193","cn3974","cn3974-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:AA","10.90.12.34","NULL"
"8194","cn3974","cn3974-e0","0","ib0","e0","0xe0071bffff73630","10.2.12.34","NULL"
"8195","cn3974","cn3974-ilo","0","iLO4","ilo","70:10:6F:B7:C9:A8","10.4.12.34","NULL"
"8196","cn3975","cn3975-mgmt","0","eth0","mgmt","70:10:6F:B7:C8:92","10.90.12.35","NULL"
"8197","cn3975","cn3975-e0","0","ib0","e0","0xe0071bffff73230","10.2.12.35","NULL"
"8198","cn3975","cn3975-ilo","0","iLO4","ilo","70:10:6F:B7:C8:90","10.4.12.35","NULL"
"8199","cn3976","cn3976-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:92","10.90.12.36","NULL"
"8200","cn3976","cn3976-e0","0","ib0","e0","0xe0071bffff73336","10.2.12.36","NULL"
"8201","cn3976","cn3976-ilo","0","iLO4","ilo","70:10:6F:B7:DA:90","10.4.12.36","NULL"
"8202","cn3977","cn3977-mgmt","0","eth0","mgmt","70:10:6F:B7:DF:06","10.90.12.37","NULL"
"8203","cn3977","cn3977-e0","0","ib0","e0","0xe0071bffff7333b","10.2.12.37","NULL"
"8204","cn3977","cn3977-ilo","0","iLO4","ilo","70:10:6F:B7:DF:04","10.4.12.37","NULL"
"8205","cn3978","cn3978-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:C6","10.90.12.38","NULL"
"8206","cn3978","cn3978-e0","0","ib0","e0","0xe0071bffff73234","10.2.12.38","NULL"
"8207","cn3978","cn3978-ilo","0","iLO4","ilo","70:10:6F:B7:DA:C4","10.4.12.38","NULL"
"8208","cn3979","cn3979-mgmt","0","eth0","mgmt","70:10:6F:B7:E2:AA","10.90.12.39","NULL"
"8209","cn3979","cn3979-e0","0","ib0","e0","0xe0071bffff73334","10.2.12.39","NULL"
"8210","cn3979","cn3979-ilo","0","iLO4","ilo","70:10:6F:B7:E2:A8","10.4.12.39","NULL"
"8211","cn3980","cn3980-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:66","10.90.12.40","NULL"
"8212","cn3980","cn3980-e0","0","ib0","e0","0xe0071bffff73439","10.2.12.40","NULL"
"8213","cn3980","cn3980-ilo","0","iLO4","ilo","70:10:6F:B7:C9:64","10.4.12.40","NULL"
"8214","cn3981","cn3981-mgmt","0","eth0","mgmt","70:10:6F:B7:E1:2A","10.90.12.41","NULL"
"8215","cn3981","cn3981-e0","0","ib0","e0","0xe0071bffff73435","10.2.12.41","NULL"
"8216","cn3981","cn3981-ilo","0","iLO4","ilo","70:10:6F:B7:E1:28","10.4.12.41","NULL"
"8217","cn3982","cn3982-mgmt","0","eth0","mgmt","70:10:6F:B7:E2:7A","10.90.12.42","NULL"
"8218","cn3982","cn3982-e0","0","ib0","e0","0xe0071bffff7383f","10.2.12.42","NULL"
"8219","cn3982","cn3982-ilo","0","iLO4","ilo","70:10:6F:B7:E2:78","10.4.12.42","NULL"
"8220","cn3983","cn3983-mgmt","0","eth0","mgmt","70:10:6F:B7:C8:B6","10.90.12.43","NULL"
"8221","cn3983","cn3983-e0","0","ib0","e0","0xe0071bffff7353d","10.2.12.43","NULL"
"8222","cn3983","cn3983-ilo","0","iLO4","ilo","70:10:6F:B7:C8:B4","10.4.12.43","NULL"
"8223","cn3984","cn3984-mgmt","0","eth0","mgmt","70:10:6F:B7:26:34","10.90.12.44","NULL"
"8224","cn3984","cn3984-e0","0","ib0","e0","0xe0071bffff727eb","10.2.12.44","NULL"
"8225","cn3984","cn3984-ilo","0","iLO4","ilo","70:10:6F:B7:26:32","10.4.12.44","NULL"
"8226","cn3985","cn3985-mgmt","0","eth0","mgmt","70:10:6F:B7:26:4C","10.90.12.45","NULL"
"8227","cn3985","cn3985-e0","0","ib0","e0","0xe0071bffff725e7","10.2.12.45","NULL"
"8228","cn3985","cn3985-ilo","0","iLO4","ilo","70:10:6F:B7:26:4A","10.4.12.45","NULL"
"8229","cn3986","cn3986-mgmt","0","eth0","mgmt","70:10:6F:B7:26:60","10.90.12.46","NULL"
"8230","cn3986","cn3986-e0","0","ib0","e0","0xe0071bffff724ef","10.2.12.46","NULL"
"8231","cn3986","cn3986-ilo","0","iLO4","ilo","70:10:6F:B7:26:5E","10.4.12.46","NULL"
"8232","cn3987","cn3987-mgmt","0","eth0","mgmt","70:10:6F:B7:27:1C","10.90.12.47","NULL"
"8233","cn3987","cn3987-e0","0","ib0","e0","0xe0071bffff67be0","10.2.12.47","NULL"
"8234","cn3987","cn3987-ilo","0","iLO4","ilo","70:10:6F:B7:27:1A","10.4.12.47","NULL"
"8235","cn3988","cn3988-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:A6","10.90.12.48","NULL"
"8236","cn3988","cn3988-e0","0","ib0","e0","0xe0071bffff73d5b","10.2.12.48","NULL"
"8237","cn3988","cn3988-ilo","0","iLO4","ilo","70:10:6F:B7:DA:A4","10.4.12.48","NULL"
"8238","cn3989","cn3989-mgmt","0","eth0","mgmt","70:10:6F:B7:DF:DE","10.90.12.49","NULL"
"8239","cn3989","cn3989-e0","0","ib0","e0","0xe0071bffff727e7","10.2.12.49","NULL"
"8240","cn3989","cn3989-ilo","0","iLO4","ilo","70:10:6F:B7:DF:DC","10.4.12.49","NULL"
"8241","cn3990","cn3990-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:82","10.90.12.50","NULL"
"8242","cn3990","cn3990-e0","0","ib0","e0","0xe0071bffff73e55","10.2.12.50","NULL"
"8243","cn3990","cn3990-ilo","0","iLO4","ilo","70:10:6F:B7:DA:80","10.4.12.50","NULL"
"8244","cn3991","cn3991-mgmt","0","eth0","mgmt","70:10:6F:B7:DE:EE","10.90.12.51","NULL"
"8245","cn3991","cn3991-e0","0","ib0","e0","0xe0071bffff723ff","10.2.12.51","NULL"
"8246","cn3991","cn3991-ilo","0","iLO4","ilo","70:10:6F:B7:DE:EC","10.4.12.51","NULL"
"8247","cn3992","cn3992-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:D2","10.90.12.52","NULL"
"8248","cn3992","cn3992-e0","0","ib0","e0","0xe0071bffff72eed","10.2.12.52","NULL"
"8249","cn3992","cn3992-ilo","0","iLO4","ilo","70:10:6F:B7:DA:D0","10.4.12.52","NULL"
"8250","cn3993","cn3993-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:72","10.90.12.53","NULL"
"8251","cn3993","cn3993-e0","0","ib0","e0","0xe0071bffff7314d","10.2.12.53","NULL"
"8252","cn3993","cn3993-ilo","0","iLO4","ilo","70:10:6F:B7:DA:70","10.4.12.53","NULL"
"8253","cn3994","cn3994-mgmt","0","eth0","mgmt","70:10:6F:B7:E0:BA","10.90.12.54","NULL"
"8254","cn3994","cn3994-e0","0","ib0","e0","0xe0071bffff72fe4","10.2.12.54","NULL"
"8255","cn3994","cn3994-ilo","0","iLO4","ilo","70:10:6F:B7:E0:B8","10.4.12.54","NULL"
"8256","cn3995","cn3995-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:DE","10.90.12.55","NULL"
"8257","cn3995","cn3995-e0","0","ib0","e0","0xe0071bffff72de8","10.2.12.55","NULL"
"8258","cn3995","cn3995-ilo","0","iLO4","ilo","70:10:6F:B7:DA:DC","10.4.12.55","NULL"
"8259","cn3996","cn3996-mgmt","0","eth0","mgmt","70:10:6F:B6:E5:7E","10.90.12.56","NULL"
"8260","cn3996","cn3996-e0","0","ib0","e0","0xe0071bffff723fb","10.2.12.56","NULL"
"8261","cn3996","cn3996-ilo","0","iLO4","ilo","70:10:6F:B6:E5:7C","10.4.12.56","NULL"
"8262","cn3997","cn3997-mgmt","0","eth0","mgmt","70:10:6F:B7:26:CC","10.90.12.57","NULL"
"8263","cn3997","cn3997-e0","0","ib0","e0","0xe0071bffff723f1","10.2.12.57","NULL"
"8264","cn3997","cn3997-ilo","0","iLO4","ilo","70:10:6F:B7:26:CA","10.4.12.57","NULL"
"8265","cn3998","cn3998-mgmt","0","eth0","mgmt","70:10:6F:B6:E5:D2","10.90.12.58","NULL"
"8266","cn3998","cn3998-e0","0","ib0","e0","0xe0071bffff725ea","10.2.12.58","NULL"
"8267","cn3998","cn3998-ilo","0","iLO4","ilo","70:10:6F:B6:E5:D0","10.4.12.58","NULL"
"8268","cn3999","cn3999-mgmt","0","eth0","mgmt","70:10:6F:B7:26:B8","10.90.12.59","NULL"
"8269","cn3999","cn3999-e0","0","ib0","e0","0xe0071bffff73747","10.2.12.59","NULL"
"8270","cn3999","cn3999-ilo","0","iLO4","ilo","70:10:6F:B7:26:B6","10.4.12.59","NULL"
"8271","cn4000","cn4000-mgmt","0","eth0","mgmt","70:10:6F:B7:E6:1E","10.90.12.60","NULL"
"8272","cn4000","cn4000-e0","0","ib0","e0","0xe0071bffff7333c","10.2.12.60","NULL"
"8273","cn4000","cn4000-ilo","0","iLO4","ilo","70:10:6F:B7:E6:1C","10.4.12.60","NULL"
"8274","cn4001","cn4001-mgmt","0","eth0","mgmt","70:10:6F:B7:DF:EA","10.90.12.61","NULL"
"8275","cn4001","cn4001-e0","0","ib0","e0","0xe0071bffff73339","10.2.12.61","NULL"
"8276","cn4001","cn4001-ilo","0","iLO4","ilo","70:10:6F:B7:DF:E8","10.4.12.61","NULL"
"8277","cn4002","cn4002-mgmt","0","eth0","mgmt","70:10:6F:B7:EB:4E","10.90.12.62","NULL"
"8278","cn4002","cn4002-e0","0","ib0","e0","0xe0071bffff73337","10.2.12.62","NULL"
"8279","cn4002","cn4002-ilo","0","iLO4","ilo","70:10:6F:B7:EB:4C","10.4.12.62","NULL"
"8280","cn4003","cn4003-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:6E","10.90.12.63","NULL"
"8281","cn4003","cn4003-e0","0","ib0","e0","0xe0071bffff725e1","10.2.12.63","NULL"
"8282","cn4003","cn4003-ilo","0","iLO4","ilo","70:10:6F:B7:C7:6C","10.4.12.63","NULL"
"8283","cn4004","cn4004-mgmt","0","eth0","mgmt","70:10:6F:B7:2C:68","10.90.12.64","NULL"
"8284","cn4004","cn4004-e0","0","ib0","e0","0xe0071bffff725e2","10.2.12.64","NULL"
"8285","cn4004","cn4004-ilo","0","iLO4","ilo","70:10:6F:B7:2C:66","10.4.12.64","NULL"
"8286","cn4005","cn4005-mgmt","0","eth0","mgmt","70:10:6F:B7:27:60","10.90.12.65","NULL"
"8287","cn4005","cn4005-e0","0","ib0","e0","0xe0071bffff727e5","10.2.12.65","NULL"
"8288","cn4005","cn4005-ilo","0","iLO4","ilo","70:10:6F:B7:27:5E","10.4.12.65","NULL"
"8289","cn4006","cn4006-mgmt","0","eth0","mgmt","70:10:6F:B7:DF:AE","10.90.12.66","NULL"
"8290","cn4006","cn4006-e0","0","ib0","e0","0xe0071bffff723fd","10.2.12.66","NULL"
"8291","cn4006","cn4006-ilo","0","iLO4","ilo","70:10:6F:B7:DF:AC","10.4.12.66","NULL"
"8292","cn4007","cn4007-mgmt","0","eth0","mgmt","70:10:6F:B6:DC:12","10.90.12.67","NULL"
"8293","cn4007","cn4007-e0","0","ib0","e0","0xe0071bffff723f6","10.2.12.67","NULL"
"8294","cn4007","cn4007-ilo","0","iLO4","ilo","70:10:6F:B6:DC:10","10.4.12.67","NULL"
"8295","cn4008","cn4008-mgmt","0","eth0","mgmt","70:10:6F:B6:E6:86","10.90.12.68","NULL"
"8296","cn4008","cn4008-e0","0","ib0","e0","0xe0071bffff723f9","10.2.12.68","NULL"
"8297","cn4008","cn4008-ilo","0","iLO4","ilo","70:10:6F:B6:E6:84","10.4.12.68","NULL"
"8298","cn4009","cn4009-mgmt","0","eth0","mgmt","70:10:6F:B7:27:48","10.90.12.69","NULL"
"8299","cn4009","cn4009-e0","0","ib0","e0","0xe0071bffff727e6","10.2.12.69","NULL"
"8300","cn4009","cn4009-ilo","0","iLO4","ilo","70:10:6F:B7:27:46","10.4.12.69","NULL"
"8301","cn4010","cn4010-mgmt","0","eth0","mgmt","70:10:6F:B7:25:F4","10.90.12.70","NULL"
"8302","cn4010","cn4010-e0","0","ib0","e0","0xe0071bffff725e6","10.2.12.70","NULL"
"8303","cn4010","cn4010-ilo","0","iLO4","ilo","70:10:6F:B7:25:F2","10.4.12.70","NULL"
"8304","cn4011","cn4011-mgmt","0","eth0","mgmt","70:10:6F:B7:26:C4","10.90.12.71","NULL"
"8305","cn4011","cn4011-e0","0","ib0","e0","0xe0071bffff727e9","10.2.12.71","NULL"
"8306","cn4011","cn4011-ilo","0","iLO4","ilo","70:10:6F:B7:26:C2","10.4.12.71","NULL"
"8307","cn4012","cn4012-mgmt","0","eth0","mgmt","70:10:6F:B6:46:66","10.90.12.72","NULL"
"8308","cn4012","cn4012-e0","0","ib0","e0","0xe0071bffff73d5c","10.2.12.72","NULL"
"8309","cn4012","cn4012-ilo","0","iLO4","ilo","70:10:6F:B6:46:64","10.4.12.72","NULL"
"8310","cn4013","cn4013-mgmt","0","eth0","mgmt","70:10:6F:B7:26:38","10.90.12.73","NULL"
"8311","cn4013","cn4013-e0","0","ib0","e0","0xe0071bffff76505","10.2.12.73","NULL"
"8312","cn4013","cn4013-ilo","0","iLO4","ilo","70:10:6F:B7:26:36","10.4.12.73","NULL"
"8313","cn4014","cn4014-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:16","10.90.12.74","NULL"
"8314","cn4014","cn4014-e0","0","ib0","e0","0xe0071bffff723f7","10.2.12.74","NULL"
"8315","cn4014","cn4014-ilo","0","iLO4","ilo","70:10:6F:B7:CA:14","10.4.12.74","NULL"
"8316","cn4015","cn4015-mgmt","0","eth0","mgmt","70:10:6F:B7:26:1C","10.90.12.75","NULL"
"8317","cn4015","cn4015-e0","0","ib0","e0","0xe0071bffff7650e","10.2.12.75","NULL"
"8318","cn4015","cn4015-ilo","0","iLO4","ilo","70:10:6F:B7:26:1A","10.4.12.75","NULL"
"8319","cn4016","cn4016-mgmt","0","eth0","mgmt","70:10:6F:B7:27:08","10.90.12.76","NULL"
"8320","cn4016","cn4016-e0","0","ib0","e0","0xe0071bffff725e3","10.2.12.76","NULL"
"8321","cn4016","cn4016-ilo","0","iLO4","ilo","70:10:6F:B7:27:06","10.4.12.76","NULL"
"8322","cn4017","cn4017-mgmt","0","eth0","mgmt","70:10:6F:B7:26:B0","10.90.12.77","NULL"
"8323","cn4017","cn4017-e0","0","ib0","e0","0xe0071bffff725e8","10.2.12.77","NULL"
"8324","cn4017","cn4017-ilo","0","iLO4","ilo","70:10:6F:B7:26:AE","10.4.12.77","NULL"
"8325","cn4018","cn4018-mgmt","0","eth0","mgmt","70:10:6F:B7:DD:BE","10.90.12.78","NULL"
"8326","cn4018","cn4018-e0","0","ib0","e0","0xe0071bffff76606","10.2.12.78","NULL"
"8327","cn4018","cn4018-ilo","0","iLO4","ilo","70:10:6F:B7:DD:BC","10.4.12.78","NULL"
"8328","cn4019","cn4019-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:D6","10.90.12.79","NULL"
"8329","cn4019","cn4019-e0","0","ib0","e0","0xe0071bffff7650f","10.2.12.79","NULL"
"8330","cn4019","cn4019-ilo","0","iLO4","ilo","70:10:6F:B7:DA:D4","10.4.12.79","NULL"
"8331","cn4020","cn4020-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:42","10.90.12.80","NULL"
"8332","cn4020","cn4020-e0","0","ib0","e0","0xe0071bffff73931","10.2.12.80","NULL"
"8333","cn4020","cn4020-ilo","0","iLO4","ilo","70:10:6F:B7:CA:40","10.4.12.80","NULL"
"8334","cn4021","cn4021-mgmt","0","eth0","mgmt","70:10:6F:B0:1B:AC","10.90.12.81","NULL"
"8335","cn4021","cn4021-e0","0","ib0","e0","0xe0071bffff73639","10.2.12.81","NULL"
"8336","cn4021","cn4021-ilo","0","iLO4","ilo","70:10:6F:B0:1B:AA","10.4.12.81","NULL"
"8337","cn4022","cn4022-mgmt","0","eth0","mgmt","70:10:6F:B7:DB:3E","10.90.12.82","NULL"
"8338","cn4022","cn4022-e0","0","ib0","e0","0xe0071bffff73932","10.2.12.82","NULL"
"8339","cn4022","cn4022-ilo","0","iLO4","ilo","70:10:6F:B7:DB:3C","10.4.12.82","NULL"
"8340","cn4023","cn4023-mgmt","0","eth0","mgmt","70:10:6F:B7:34:08","10.90.12.83","NULL"
"8341","cn4023","cn4023-e0","0","ib0","e0","0xe0071bffff73736","10.2.12.83","NULL"
"8342","cn4023","cn4023-ilo","0","iLO4","ilo","70:10:6F:B7:34:06","10.4.12.83","NULL"
"8343","cn4024","cn4024-mgmt","0","eth0","mgmt","70:10:6F:B6:D1:4E","10.90.12.84","NULL"
"8344","cn4024","cn4024-e0","0","ib0","e0","0xe0071bffff722f0","10.2.12.84","NULL"
"8345","cn4024","cn4024-ilo","0","iLO4","ilo","70:10:6F:B6:D1:4C","10.4.12.84","NULL"
"8346","cn4025","cn4025-mgmt","0","eth0","mgmt","70:10:6F:B7:26:10","10.90.12.85","NULL"
"8347","cn4025","cn4025-e0","0","ib0","e0","0xe0071bffff727ea","10.2.12.85","NULL"
"8348","cn4025","cn4025-ilo","0","iLO4","ilo","70:10:6F:B7:26:0E","10.4.12.85","NULL"
"8349","cn4026","cn4026-mgmt","0","eth0","mgmt","70:10:6F:B7:27:54","10.90.12.86","NULL"
"8350","cn4026","cn4026-e0","0","ib0","e0","0xe0071bffff727ec","10.2.12.86","NULL"
"8351","cn4026","cn4026-ilo","0","iLO4","ilo","70:10:6F:B7:27:52","10.4.12.86","NULL"
"8352","cn4027","cn4027-mgmt","0","eth0","mgmt","70:10:6F:B7:26:50","10.90.12.87","NULL"
"8353","cn4027","cn4027-e0","0","ib0","e0","0xe0071bffff73d57","10.2.12.87","NULL"
"8354","cn4027","cn4027-ilo","0","iLO4","ilo","70:10:6F:B7:26:4E","10.4.12.87","NULL"
"8355","cn4028","cn4028-mgmt","0","eth0","mgmt","70:10:6F:BA:B0:92","10.90.12.88","NULL"
"8356","cn4028","cn4028-e0","0","ib0","e0","0xe0071bffff7333d","10.2.12.88","NULL"
"8357","cn4028","cn4028-ilo","0","iLO4","ilo","70:10:6F:BA:B0:91","10.4.12.88","NULL"
"8358","cn4029","cn4029-mgmt","0","eth0","mgmt","70:10:6F:B7:E0:B6","10.90.12.89","NULL"
"8359","cn4029","cn4029-e0","0","ib0","e0","0xe0071bffff7363d","10.2.12.89","NULL"
"8360","cn4029","cn4029-ilo","0","iLO4","ilo","70:10:6F:B7:E0:B4","10.4.12.89","NULL"
"8361","cn4030","cn4030-mgmt","0","eth0","mgmt","70:10:6F:B7:DB:B6","10.90.12.90","NULL"
"8362","cn4030","cn4030-e0","0","ib0","e0","0xe0071bffff7363c","10.2.12.90","NULL"
"8363","cn4030","cn4030-ilo","0","iLO4","ilo","70:10:6F:B7:DB:B4","10.4.12.90","NULL"
"8364","cn4031","cn4031-mgmt","0","eth0","mgmt","70:10:6F:B7:E0:EE","10.90.12.91","NULL"
"8365","cn4031","cn4031-e0","0","ib0","e0","0xe0071bffff73739","10.2.12.91","NULL"
"8366","cn4031","cn4031-ilo","0","iLO4","ilo","70:10:6F:B7:E0:EC","10.4.12.91","NULL"
"8367","cn4032","cn4032-mgmt","0","eth0","mgmt","70:10:6F:B7:DF:D6","10.90.12.92","NULL"
"8368","cn4032","cn4032-e0","0","ib0","e0","0xe0071bffff73539","10.2.12.92","NULL"
"8369","cn4032","cn4032-ilo","0","iLO4","ilo","70:10:6F:B7:DF:D4","10.4.12.92","NULL"
"8370","cn4033","cn4033-mgmt","0","eth0","mgmt","70:10:6F:B7:DB:3A","10.90.12.93","NULL"
"8371","cn4033","cn4033-e0","0","ib0","e0","0xe0071bffff73338","10.2.12.93","NULL"
"8372","cn4033","cn4033-ilo","0","iLO4","ilo","70:10:6F:B7:DB:38","10.4.12.93","NULL"
"8373","cn4034","cn4034-mgmt","0","eth0","mgmt","70:10:6F:B7:E0:9A","10.90.12.94","NULL"
"8374","cn4034","cn4034-e0","0","ib0","e0","0xe0071bffff7333a","10.2.12.94","NULL"
"8375","cn4034","cn4034-ilo","0","iLO4","ilo","70:10:6F:B7:E0:98","10.4.12.94","NULL"
"8376","cn4035","cn4035-mgmt","0","eth0","mgmt","70:10:6F:B7:DB:6A","10.90.12.95","NULL"
"8377","cn4035","cn4035-e0","0","ib0","e0","0xe0071bffff73335","10.2.12.95","NULL"
"8378","cn4035","cn4035-ilo","0","iLO4","ilo","70:10:6F:B7:DB:68","10.4.12.95","NULL"
"8379","cn4036","cn4036-mgmt","0","eth0","mgmt","70:10:6F:B6:D4:A6","10.90.12.96","NULL"
"8380","cn4036","cn4036-e0","0","ib0","e0","0xe0071bffff72eee","10.2.12.96","NULL"
"8381","cn4036","cn4036-ilo","0","iLO4","ilo","70:10:6F:B6:D4:A4","10.4.12.96","NULL"
"8382","cn4037","cn4037-mgmt","0","eth0","mgmt","70:10:6F:B7:DD:72","10.90.12.97","NULL"
"8383","cn4037","cn4037-e0","0","ib0","e0","0xe0071bffff76a0e","10.2.12.97","NULL"
"8384","cn4037","cn4037-ilo","0","iLO4","ilo","70:10:6F:B7:DD:70","10.4.12.97","NULL"
"8385","cn4038","cn4038-mgmt","0","eth0","mgmt","70:10:6F:B7:DF:DA","10.90.12.98","NULL"
"8386","cn4038","cn4038-e0","0","ib0","e0","0xe0071bffff72de4","10.2.12.98","NULL"
"8387","cn4038","cn4038-ilo","0","iLO4","ilo","70:10:6F:B7:DF:D8","10.4.12.98","NULL"
"8388","cn4039","cn4039-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:BE","10.90.12.99","NULL"
"8389","cn4039","cn4039-e0","0","ib0","e0","0xe0071bffff7601b","10.2.12.99","NULL"
"8390","cn4039","cn4039-ilo","0","iLO4","ilo","70:10:6F:B7:DA:BC","10.4.12.99","NULL"
"8391","cn4040","cn4040-mgmt","0","eth0","mgmt","70:10:6F:B7:DB:96","10.90.12.100","NULL"
"8392","cn4040","cn4040-e0","0","ib0","e0","0xe0071bffff7383e","10.2.12.100","NULL"
"8393","cn4040","cn4040-ilo","0","iLO4","ilo","70:10:6F:B7:DB:94","10.4.12.100","NULL"
"8394","cn4041","cn4041-mgmt","0","eth0","mgmt","70:10:6F:B7:E2:06","10.90.12.101","NULL"
"8395","cn4041","cn4041-e0","0","ib0","e0","0xe0071bffff73536","10.2.12.101","NULL"
"8396","cn4041","cn4041-ilo","0","iLO4","ilo","70:10:6F:B7:E2:04","10.4.12.101","NULL"
"8397","cn4042","cn4042-mgmt","0","eth0","mgmt","70:10:6F:B7:DA:C2","10.90.12.102","NULL"
"8398","cn4042","cn4042-e0","0","ib0","e0","0xe0071bffff73438","10.2.12.102","NULL"
"8399","cn4042","cn4042-ilo","0","iLO4","ilo","70:10:6F:B7:DA:C0","10.4.12.102","NULL"
"8400","cn4043","cn4043-mgmt","0","eth0","mgmt","70:10:6F:B7:27:20","10.90.12.103","NULL"
"8401","cn4043","cn4043-e0","0","ib0","e0","0xe0071bffff73d39","10.2.12.103","NULL"
"8402","cn4043","cn4043-ilo","0","iLO4","ilo","70:10:6F:B7:27:1E","10.4.12.103","NULL"
"8403","cn4044","cn4044-mgmt","0","eth0","mgmt","70:10:6F:B7:27:04","10.90.12.104","NULL"
"8404","cn4044","cn4044-e0","0","ib0","e0","0xe0071bffff7601e","10.2.12.104","NULL"
"8405","cn4044","cn4044-ilo","0","iLO4","ilo","70:10:6F:B7:27:02","10.4.12.104","NULL"
"8406","cn4045","cn4045-mgmt","0","eth0","mgmt","70:10:6F:B6:E0:B2","10.90.12.105","NULL"
"8407","cn4045","cn4045-e0","0","ib0","e0","0xe0071bffff73437","10.2.12.105","NULL"
"8408","cn4045","cn4045-ilo","0","iLO4","ilo","70:10:6F:B6:E0:B0","10.4.12.105","NULL"
